oktmo,name,year,cliniccap
60640420,Обливское,2011,260.0
60640420,Обливское,2012,260.0
60640420,Обливское,2013,230.0
60641000,Октябрьский муниципальный район,2008,519.0
60641000,Октябрьский муниципальный район,2009,519.0
60641000,Октябрьский муниципальный район,2010,519.0
60641000,Октябрьский муниципальный район,2011,519.0
60641000,Октябрьский муниципальный район,2012,519.0
60641000,Октябрьский муниципальный район,2013,519.0
60641151,Каменоломненское,2008,330.0
60641151,Каменоломненское,2009,330.0
60641151,Каменоломненское,2010,330.0
60641151,Каменоломненское,2011,330.0
60641151,Каменоломненское,2012,330.0
60641151,Каменоломненское,2013,330.0
60641408,Бессергеневское,2008,65.0
60641408,Бессергеневское,2009,65.0
60641408,Бессергеневское,2010,65.0
60641408,Бессергеневское,2011,65.0
60641408,Бессергеневское,2012,65.0
60641408,Бессергеневское,2013,65.0
60641435,Красюковское,2008,37.0
60641435,Красюковское,2009,37.0
60641435,Красюковское,2010,37.0
60641435,Красюковское,2011,37.0
60641435,Красюковское,2012,37.0
60641435,Красюковское,2013,37.0
60641440,Кривянское,2008,44.0
60641440,Кривянское,2009,44.0
60641440,Кривянское,2010,44.0
60641440,Кривянское,2011,44.0
60641440,Кривянское,2012,44.0
60641440,Кривянское,2013,44.0
60641450,Персиановское,2008,43.0
60641450,Персиановское,2009,43.0
60641450,Персиановское,2010,43.0
60641450,Персиановское,2011,43.0
60641450,Персиановское,2012,43.0
60641450,Персиановское,2013,43.0
60642000,Орловский муниципальный район,2008,654.0
60642000,Орловский муниципальный район,2009,654.0
60642000,Орловский муниципальный район,2010,654.0
60642000,Орловский муниципальный район,2011,654.0
60642000,Орловский муниципальный район,2012,654.0
60642000,Орловский муниципальный район,2013,654.0
60642438,Камышевское,2008,25.0
60642438,Камышевское,2009,25.0
60642438,Камышевское,2010,25.0
60642438,Камышевское,2011,25.0
60642438,Камышевское,2012,25.0
60642438,Камышевское,2013,25.0
60642443,Красноармейское,2008,29.0
60642443,Красноармейское,2009,29.0
60642443,Красноармейское,2010,29.0
60642443,Красноармейское,2011,29.0
60642443,Красноармейское,2012,29.0
60642443,Красноармейское,2013,29.0
60642446,Орловское,2008,600.0
60642446,Орловское,2009,600.0
60642446,Орловское,2010,600.0
60642446,Орловское,2011,600.0
60642446,Орловское,2012,600.0
60642446,Орловское,2013,600.0
60644000,Песчанокопский муниципальный район,2008,820.0
60644000,Песчанокопский муниципальный район,2009,820.0
60644000,Песчанокопский муниципальный район,2010,782.0
60644000,Песчанокопский муниципальный район,2011,836.0
60644000,Песчанокопский муниципальный район,2012,782.0
60644000,Песчанокопский муниципальный район,2013,782.0
60644411,Богородицкое,2008,78.0
60644411,Богородицкое,2009,80.0
60644411,Богородицкое,2010,77.0
60644411,Богородицкое,2011,77.0
60644411,Богородицкое,2012,77.0
60644411,Богородицкое,2013,77.0
60644422,Жуковское,2008,50.0
60644422,Жуковское,2009,50.0
60644422,Жуковское,2010,47.0
60644422,Жуковское,2011,47.0
60644422,Жуковское,2012,47.0
60644422,Жуковское,2013,47.0
60644426,Зареченское,2008,10.0
60644426,Зареченское,2009,10.0
60644426,Зареченское,2010,10.0
60644426,Зареченское,2011,10.0
60644426,Зареченское,2012,10.0
60644426,Зареченское,2013,10.0
60644433,Краснополянское,2008,72.0
60644433,Краснополянское,2009,72.0
60644433,Краснополянское,2010,70.0
60644433,Краснополянское,2011,70.0
60644433,Краснополянское,2012,70.0
60644433,Краснополянское,2013,70.0
60644444,Летницкое,2008,95.0
60644444,Летницкое,2009,95.0
60644444,Летницкое,2010,95.0
60644444,Летницкое,2011,95.0
60644444,Летницкое,2012,95.0
60644444,Летницкое,2013,95.0
60644455,Песчанокопское,2008,345.0
60644455,Песчанокопское,2009,343.0
60644455,Песчанокопское,2010,323.0
60644455,Песчанокопское,2011,377.0
60644455,Песчанокопское,2012,323.0
60644455,Песчанокопское,2013,323.0
60644466,Поливянское,2008,28.0
60644466,Поливянское,2009,28.0
60644466,Поливянское,2010,25.0
60644466,Поливянское,2011,25.0
60644466,Поливянское,2012,25.0
60644466,Поливянское,2013,25.0
60644477,Развильненское,2008,130.0
60644477,Развильненское,2009,130.0
60644477,Развильненское,2010,125.0
60644477,Развильненское,2011,125.0
60644477,Развильненское,2012,125.0
60644477,Развильненское,2013,125.0
60644488,Рассыпненское,2008,12.0
60644488,Рассыпненское,2009,12.0
60644488,Рассыпненское,2010,10.0
60644488,Рассыпненское,2011,10.0
60644488,Рассыпненское,2012,10.0
60644488,Рассыпненское,2013,10.0
60645000,Пролетарский муниципальный район,2008,228.0
60645000,Пролетарский муниципальный район,2009,228.0
60645000,Пролетарский муниципальный район,2010,228.0
60645000,Пролетарский муниципальный район,2011,228.0
60645000,Пролетарский муниципальный район,2012,300.0
60645000,Пролетарский муниципальный район,2013,300.0
60645101,Пролетарское,2008,150.0
60645101,Пролетарское,2009,150.0
60645101,Пролетарское,2010,150.0
60645101,Пролетарское,2011,150.0
60645101,Пролетарское,2012,222.0
60645101,Пролетарское,2013,222.0
60645405,Буденновское,2008,7.0
60645405,Буденновское,2009,7.0
60645405,Буденновское,2010,7.0
60645405,Буденновское,2011,7.0
60645405,Буденновское,2012,7.0
60645405,Буденновское,2013,7.0
60645410,Дальненское,2008,8.0
60645410,Дальненское,2009,8.0
60645410,Дальненское,2010,8.0
60645410,Дальненское,2011,8.0
