name,year,popsize,avgemployers,unemployed,avgsalary,livarea,beforeschool,docsperpop,bedsperpop,cliniccap,invests,funds,companies,factoriescap,conscap,consnewareas,consnewapt,retailturnover,foodservturnover,saldo
Петрозаводск,2011,265.3,75.1,1955,25846.7,23.9,12.9,86,135,307,20.7,37.9,14575,20381.5,4494.2,112.5,1710,15120.0,122.0,3292
Петрозаводск,2012,268.9,75.1,1423,29811.1,24.2,13.8,83,118,314,16.8,41.5,15436,20320.0,4230.5,132.0,1963,23358.5,85.8,3843
Сыктывкар,2011,254.5,85.7,1231,28458,21.2,16.1,83.1,153.0,450.0,17.9,31.6,10427,58269.6,2869.4,42.2,752,12899.2,402.2,2320
Сыктывкар,2012,253.1,86.3,855,31892,21.2,17.3,83.3,152.2,436.3,19.9,36.3,9484,60872.100000000006,3920.9,52.0,925,17501.3,329.9,690
Ухта,2011,121.7,44.1,391,36345,21.8,5.7,47.8,124.5,320.1,2.6,64.7,3063,96232.79999999999,16380.7,9.0,177,3192.6,368.3,-328
Ухта,2012,121.3,48.2,262,42686,22.0,6.2,47.7,122.5,331.0,2.4,40.4,2945,91164.5,18463.2,1.1,11,4579.8,416.8,-489
Мурманск,2011,305.0,104.3,2421,36984.8,23.0,14.4,75.1,123.6,293.0,27.1,39.7,14633,35817.9,1720.7,12.4,86,29148.9,583.8,-1604
Мурманск,2012,302.5,100.7,1990,42012.3,23.2,14.4,74.3,119.6,300.1,38.8,29.6,14767,40872.3,2908.0,8.0,165,36731.8,813.3,-2403
Нарьян-Мар,2011,22.4,13.8,222,49398.1,23.5,1606,63.5,185.5,305.7,4.1,26.1,700,64163.49999999999,5705.8,17.8,294,1613.5,345.5,558
Нарьян-Мар,2012,22.9,13.5,193,57420.4,22.5,1602,69.4,181.1,318.2,5.8,24.5,672,56510.0,2803.5,18.2,311,1791.7,379.6,396
ВеликийНовгород,2011,219.9,79.8,2212,22554.1,22.7,11.8,76.5,168.2,352.6,10.4,46.0,8133,73303.7,2738.4,96.3,1397,15792.3,599.7,1698
ВеликийНовгород,2012,219.9,79.5,1569,26531.5,23.2,13.2,77.3,162.9,365.2,14.3,42.6,8458,77795.5,3160.7,109.7,1887,18870.3,774.7,237
Псков,2011,204.0,61.5,1020,20070.2,23.4,7.8,64.9,188.8,292.5,26.9,40.3,7676,21633.7,1623.7,94.6,1573,13821.8,520.9,1734
Псков,2012,206.2,61.9,697,23402.0,23.9,8.1,65.1,174.3,306.5,31.1,42.2,7954,23628.300000000003,1586.0,110.0,1800,17390.7,859.2,2654
Санкт-Петербург,2011,4953.2,2024.8,13400,29522,23.3,172.7,87.2,94.8,315.6,31.3,37.6,367457,1891115.0,367515,2706,45058,742104,50650,58600
Санкт-Петербург,2012,5028.0,2031.6,10700,32930,23.8,183.4,80.6,92.0,315.0,25.0,39.2,348481,2222088.0,371872,2577,41758,844759,55802,74100
Махачкала,2011,700.5,112.9,767,17407.3,11.3,11.8,91.9,111.2,57.0,,44.4,26647,44156.7,3646.3,338.8,2271,2416.3,56.6,-3004
Махачкала,2012,703.0,107.0,651,21336,12.2,12.0,76.7,95.6,109.8,,45.6,26364,43080.5,3952.2,615.9,3158,3002.6,31.1,-3580
Дербент,2011,119.5,14.3,1668,10981.4,13.2,3.6,36.7,65.3,135.0,,42.0,4892,3407.0,363.0,46.6,384,502.6,-,-1037
Дербент,2012,119.8,13.6,1667,13662.5,13.5,4.1,35.7,65.3,146.6,,38.4,4440,3328.5,457.7,39.2,262,972.2,-,-764
Каспийск,2011,101.7,10.0,420,10661.5,15.2,3.8,37.9,53.5,62.0,,66.9,3968,733.2,-,94.8,1133,1406.1,1.5,356
Каспийск,2012,103.2,10.9,419,14796.4,16.0,3.5,37.0,47.0,63.0,,15.8,3797,6934.2,-,103.3,1395,665.1,1.4,432
Хасавюрт,2011,132.5,9.8,774,12073.9,14.4,1.4,33.4,76.6,94.0,,31.8,3805,0.0,254.4,60.1,434,9.0,-,-455
Хасавюрт,2012,133.9,10.1,740,15433.2,14.7,1.4,32.9,77.8,94.4,,47.7,3785,0.0,578.3,64.6,460,1.0,-,-264
Магас,2011,3.4,2.0,-,23697.1,37.8,-,-,-,-,91.3,45.5,110,7.6,-,-,-,5.9,-,774
Магас,2012,4.1,2.1,-,22218,33.9,0.3,-,-,-,69.2,46.6,132,12.2,-,6.1,3,23.2,-,715
Назрань,2011,98.7,16.8,5068,16721.1,15.2,0.5,91.0,101.9,339.5,76,72.1,1445,1343.9,50.1,41.4,282,22.1,2.3,2382
Назрань,2012,102.4,18.1,4817,26861.8,15.0,0.5,93.6,98.1,326.9,82.7,70.8,1432,1859.2,17.6,48.0,328,33.1,4.5,1793
Нальчик,2011,265.2,64.6,1867,15978.6,19.3,9.1,95.1,185.9,272.0,59.6,44.8,6671,10216.0,841.7,150.0,795,8534.3,3.9,-1518
Нальчик,2012,264.8,63.7,1471,20605.9,19.5,10.2,88.9,186.2,283.2,59.9,50.3,6932,7651.400000000001,2118.5,164.2,949,9482.6,1.8,-1780
Черкесск,2011,127.5,37.0,809,15833.6,20.7,3.9,78,152,251,38.6,36.9,2556,17740.6,383.9,55.7,319,7092.8,16.6,-1469
Черкесск,2012,126.2,37.0,838,19802.1,21.5,4.0,73,152,258,42.1,37.2,2666,24854.1,541.1,62.1,470,7903.6,14.1,-1739
Владикавказ,2011,310.1,74.9,2510,15568.5,32.2,14.1,119.6,154.3,313.3,41.5,33.0,16803,15114.800000000001,486.4,138.4,1441,5323.2,114.6,-2575
Владикавказ,2012,308.3,73.7,2347,19692.9,32.5,14.3,117.4,166.4,339.2,51.0,35.0,16764,13841.5,683.8,172.5,1187,6821.9,76.8,-2957
Ставрополь,2011,404.8,127.9,3686,19799,25.1,12.0,73.7,161.0,263.0,38.0,61.0,16925,29855.6,4673.8,553.8,8798,37219.8,105.6,4881
Ставрополь,2012,412.3,126.6,2795,23482,25.6,13.5,83.8,156.8,266.1,27.1,62.9,17297,29913.5,2669.7,584.5,8107,41792.8,369.4,5586
Ессентуки,2011,101.4,15.3,462,16125,21.4,3.3,34.1,91.3,141.5,50.4,34.7,1822,3061.6000000000004,154.0,109.9,1147,1605.1,5.4,421
Ессентуки,2012,102.3,15.0,357,19401,22.1,3.8,36.0,94.5,147.0,27.0,46.3,1859,2974.9,158.4,77.2,840,2308.1,7.3,1095
Кисловодск,2011,136.1,20.2,699,17316,19.6,2.4,28.0,61.8,211.8,30.4,42.1,2407,4995.700000000001,430.0,50.8,332,1301.5,42.5,1082
Кисловодск,2012,136.2,19.8,508,20066,20.0,2.9,33.0,59.4,174.2,50.8,46.6,2301,5048.5,794.0,60.3,300,1624.8,41.2,368
Невинномысск,2011,118.2,27.2,1434,19646,22.4,5.5,25.9,73.2,225.2,5.2,28.3,1914,55432.9,2682.6,28.5,328,2002.9,53.0,241
Невинномысск,2012,117.7,27.1,1079,21988,22.6,6.5,31,74.2,222.8,7.5,27.4,1948,64359.5,3390.1,20.4,209,2901.1,61.4,-313
Пятигорск,2011,212.2,45.9,403,19833,20.2,5.2,28.4,79.7,191.2,49.4,32.7,4918,14733.199999999999,1686.0,92.1,1117,11142.5,98.2,1204
Пятигорск,2012,213.7,45.6,311,23809,20.4,6.7,34.1,96.3,173.1,41.3,33.6,5023,16194.4,1880.5,66.6,718,11768.5,352.5,1583
Грозный,2011,275.6,76.7,20472,18526,47.3,5.7,82.5,199,404,78.9,60.0,3715,9149.0,13845.7,5.3,24,1924.1,16.8,-2711
Грозный,2012,277.4,79.6,22453,22022,57.1,7.1,77.9,206,435,74.7,57.9,4074,10239.5,8287.0,64.2,585,1336.5,19.2,-3071
Уфа,2011,1072.3,321.4,8841,25130.7,20.8,36.1,93.8,141.7,329.3,21.8,47.2,45134,566570.2,66383.0,702.2,8742,63350.6,2619.5,4327
Уфа,2012,1077.7,327.8,7453,28427.8,21.3,37.9,85.2,133.3,339.5,13.8,49.2,49854,649468.5,88777.4,770.4,10103,90640.7,3210.7,1517
Нефтекамск,2011,122.8,38.4,884,17950.8,21.0,6.7,29.0,63.0,226.0,9.2,44.4,1726,32991.3,1299.8,81.0,1167,2753.9,182.0,-13
Нефтекамск,2012,123.5,38.0,612,20361.3,21.5,8.2,27.7,70.3,233.1,12.0,47.7,1801,27949.4,1698.3,82.2,1092,3617.4,214.6,-60
Октябрьский,2011,110.7,24.3,671,18667.8,21.5,5.2,30.9,61.3,236.5,17.5,48.6,1636,12021.500000000002,813.1,46.1,627,1163.5,82.1,898
Октябрьский,2012,111.6,24.9,518,22121.1,21.8,5.3,32.1,78.8,250.6,18.6,50.8,1657,15673.3,1014.7,47.7,589,2175.4,87.2,524
Салават,2011,155.5,46.7,971,21682.1,20.7,8.1,35,95.5,187.8,1.1,40.6,1947,166973.7,3888.4,16.3,84,3447.7,219.9,-564
Салават,2012,154.9,48,699,24793.8,20.8,8.4,36.9,108.5,196.7,1.0,37.1,1932,173649.8,16289.7,20.5,123,4414.9,264.1,-615
Стерлитамак,2011,274.4,69.9,1724,17752.4,20,13.2,35.3,103.5,348.3,12.8,49,3281,70715.0,4546.6,70.5,1035,9182.2,343.7,-119
Стерлитамак,2012,275.8,68.4,1526,20524.3,20.2,13.8,34.7,95.3,339.7,11.4,50.8,3465,69459.2,5263.5,75.6,1057,11553.2,301.5,375
Киров,2011,502.6,149.7,2396,19856.2,21.2,20.2,85.3,154.4,283.7,14.9,47.2,23779,68768.5,4217.1,288.0,5479,22021.4,902.9,4312
Киров,2012,508.1,147.3,1658,22643.2,21.4,24.3,76.2,152.5,294.5,16.8,48.5,24077,64569.600000000006,5110.9,285.0,5428,27867.8,934.0,5439
Йошкар-Ола,2011,263.5,80.7,2144,16927.1,22.3,11.3,58.9,154.5,365.7,51.7,44.2,9693,26595.1,3313.5,92.4,1495,10501.4,454.0,4038
Йошкар-Ола,2012,267.7,79.3,1444,19521.4,22.3,12.2,58.7,152.7,385.1,45.1,45.4,9732,28468.8,2517.8,125.7,2105,12616.7,566.5,3715
Саранск,2011,326.1,107.1,1578,16090.5,21.9,11.9,79.9,146.9,245.8,46.4,42.5,7837,45373.6,10791.1,159.9,2964,7434.3,261.5,514
Саранск,2012,326.8,106.5,1267,18876.4,22.2,13.2,79.5,141.9,263.7,41.1,42.6,8210,46215.7,10306.3,127.8,2170,8832.0,232.3,880
НижнийНовгород,2011,1263.6,463.4,5926,24581.2,22.9,51.0,84.8,148.9,260.0,25.2,49.4,92800,252199.59999999998,19911.6,397.7,5945,86983.3,2238.0,6686
НижнийНовгород,2012,1268.8,457.4,4003,27935.1,23.2,54.1,75.5,153.9,272.1,26.9,49.9,95522,268272.1,16808.2,606.9,8767,105247.1,2821.7,9078
Арзамас,2011,105.7,31.7,775,15229.3,24.1,4.5,37.3,103.2,207.7,22.2,46.6,6657,18051.7,240.2,31.7,336,2917.0,88.2,-472
Арзамас,2012,105.3,31.5,446,17992.8,24.4,4.9,37.6,106.7,225.0,16.4,45.2,6259,20968.4,674.2,50.7,469,3895.3,96.4,-317
Дзержинск,2011,249.3,51.8,1130,17566.9,22.1,10.5,37.1,115.2,214.7,6.7,43.4,14025,55693.9,897.4,19.3,231,5997.8,394.2,-262
Дзержинск,2012,248.0,49.5,747,20152.2,22.3,11.9,36.8,120.9,206.9,10.7,37.7,14113,60044.0,487.9,33.7,303,8578.7,300.3,-59
Оренбург,2011,554.7,158.6,1589,20977.5,21.2,22.2,104.1,145.1,279.4,19.7,67.0,17796,112348.6,9361.3,266.8,3270,27273.8,840.2,5338
Оренбург,2012,556.1,158.1,1199,24046.2,21.3,23.3,102.4,146.6,293.5,11.3,67.4,18303,152356.5,15196.7,228.1,3280,36320.5,1086.8,365
Орск,2011,238.0,58.4,1157,15960.1,23.4,9.6,37.5,103.3,340.1,4.6,45.5,4779,39482.2,353.1,45.1,258,3735.1,89.5,-722
Орск,2012,236.4,57.6,784,17939.0,23.7,11.7,36.1,104.1,323.4,7.1,47.6,4834,39512.3,565.9,55.1,392,5100.3,59.0,-990
Пенза,2011,520.0,151.6,3040,18611.2,24.2,17.8,69.8,153.7,255.5,39.6,58.9,15514,65572.2,7579.8,390.2,5699,22542.7,638.5,3751
Пенза,2012,519.9,148.8,2371,21698.4,24.9,19.2,66.8,153.2,271.6,41.9,57.0,15908,75635.5,8782.1,415.3,5808,24880.9,420.0,822
Пермь,2011,1000.7,304.9,5183,25503.9,21.6,34.9,92.4,126.0,229.2,12.6,44.2,53554,502822.80000000005,15902.6,408.4,5776,54319.1,1878.7,8787
Пермь,2012,1013.9,303.6,3253,29253.5,21.8,44.4,80.4,125.2,235.9,9.1,44.2,52024,534829.4,17174.9,462.4,6890,67965.9,1873.3,11694
Березники,2011,154.6,57.3,662,22454.2,22.0,8.7,42.3,90.5,267.0,0.4,38.5,2603,147445.59999999998,6261.8,6.7,71,6082.8,426.1,-1181
Березники,2012,153.0,57.0,648,25525.3,22.1,8.9,41.7,92.8,271.2,1.5,41.8,2511,141228.9,6508.3,18.8,249,6643.9,367.9,-1197
Самара,2011,1169.3,395.0,4640,23078.5,23.5,30.0,82.8,125.1,267.6,17.4,50.8,54218,220388.3,16370.7,746.5,11577,99640.5,2663.1,6951
Самара,2012,1171.7,393.1,3234,26148.0,24.0,38.7,80.9,126.8,266.9,20.1,52.9,55784,223061.5,21344.4,904.0,13559,117052.6,2728.4,5217
Новокуйбышевск,2011,109.9,31.1,839,22419.4,22.6,4.6,36.0,78.2,274.8,2.9,56.4,1993,43404.5,1921.4,14.0,177,2096.5,72.9,-194
Новокуйбышевск,2012,109.2,31.5,544,24881.1,22.8,6.3,34.7,77.7,276.5,2.1,51.9,2131,62099.6,3643.8,14.5,130,2137.8,187.7,-175
Сызрань,2011,178.7,48.4,801,16224.6,23.2,5.6,31.1,79.1,287.2,6.6,37.2,2888,36793.5,1082.2,37.3,344,2519.8,11.8,129
Сызрань,2012,177.7,47.3,568,18613.1,23.4,7.2,30.3,78.2,278.2,9.5,44.4,2658,38531.200000000004,1929.8,29.0,374,2634.6,14.1,-220
Тольятти,2011,719.6,217.3,6082,20740.8,20.7,30.4,41.0,86.7,230.7,10.3,67.4,26763,348558.9,3671.2,117.1,1618,34642.2,1787.1,-692
Тольятти,2012,719.2,216.2,3513,23381.2,20.9,35.8,35.1,78.1,189.5,6.7,63.2,26585,378498.60000000003,5227.5,130.9,2264,42353.0,2038.3,-1654
Саратов,2011,836.9,248.6,4623,20011.2,24.9,23.4,103.6,151.0,313.3,8.5,43.9,28149,108186.6,9538.7,697.9,8069,48603.7,490.0,2311
Саратов,2012,839.8,248.0,3348,23370.0,25.1,24.3,104.4,152.8,315.3,13.1,48.2,27509,130633.0,8547.0,740.6,6390,51765.4,759,5098
Балаково,2011,197.6,43.0,986,16247.8,21.6,6.1,41.3,96.5,351.0,10.9,27.4,3165,26815.0,2625.0,49.8,673,5683.0,102.2,-863
Балаково,2012,196.3,42.8,821,19040.0,21.9,6.3,40.6,94.7,336.8,10.1,31.1,3337,26949.2,6880.2,51.2,558,7236.0,98.1,-852
Энгельс,2011,207.5,56.3,1563,16958.6,25.8,6.9,58.1,106.8,327.0,6.3,38.2,3955,39132.5,2994.7,182.1,2436,10186.1,106.1,4955
Энгельс,2012,212.9,56.8,1160,19650.0,25.8,6.8,52.9,104.3,303.9,8.5,41.2,4092,50158.3,3651.1,179.1,2319,12506.0,154.0,5674
Казань,2011,1161.3,345.0,7729,21901,23.2,44.8,85.5,118.7,313,42.7,36.2,55854,200660.80000000002,36518.4,942.7,13157,93277.6,3294.8,13164
Казань,2012,1176.2,353.4,5329,25373,23.6,45.4,77.6,114.2,331,50.2,37.9,60214,224883.10000000003,35995.8,1000.0,13584,125032.3,4025.0,10300
Альметьевск,2011,147.7,62.3,1387,23812,23.0,9.0,29.9,65.0,229,0.5,50.5,2956,372189.1,6899.3,109.1,1103,7559.4,509.3,755
Альметьевск,2012,149.0,60.8,1448,28347,23.4,9.0,30.6,64.4,232,0.2,53.8,2922,409363.89999999997,6677.8,103.1,1239,9259.8,635.0,750
НабережныеЧелны,2011,516.6,146.1,3718,19594,20.0,21.9,35.9,61.7,230,4.1,43.9,13067,202667.19999999998,11326.9,300.0,3857,31343.8,1208.3,-283
НабережныеЧелны,2012,519.0,144.8,3024,22279,20.3,22.3,34.4,60.7,230,6.1,45.2,13571,182507.9,11313.6,207.3,2841,37186.6,1450.9,-1577
Нижнекамск,2011,234.9,87.5,2640,22650,20.7,13.5,31.8,73.7,235,0.2,29.8,2710,327134.5,10290.4,92.5,1270,7413.4,670.9,-574
Нижнекамск,2012,235.4,86.6,1917,26773,20.8,13.6,32.0,71.2,246,0.3,30.8,2812,351291.50000000006,11202.6,62.3,834,9165.4,793.2,-1144
Ижевск,2011,629.5,207.8,4033,19542.9,20.0,31.5,99.3,127.3,323.7,12.3,54.5,23139,88053.4,7195.8,236.3,3390,24807.3,749.6,992
Ижевск,2012,632.9,204.9,3289,22786.4,20.3,35.4,90.6,134.5,333.7,18.0,54.0,23836,93444.0,7931.2,245.3,3726,31873.0,848.8,1869
Ульяновск,2011,637.2,184.9,3269,18236.6,22.2,18.7,53.5,128.1,299.3,24.6,46.7,18213,99129.90000000001,7549.0,344.2,3980,31841.8,1095.0,1274
Ульяновск,2012,638.1,181.0,2355,21011.5,22.7,22.8,53.8,127.1,299.6,22.1,48.1,18718,105212.79999999999,7312.1,356.1,4105,39311.1,968.8,1135
Димитровград,2011,121.5,37.4,434,15280.2,23.3,5.0,37.2,64.1,269.2,10.4,47.7,2702,20187.7,399.2,53.2,479,4982.4,72.9,-387
Димитровград,2012,120.0,36.4,377,17868.0,23.6,5.8,37.8,64.1,272.5,63.4,41.6,2812,21985.2,1197.8,56.7,531,5649.8,78.1,-1241
Чебоксары,2011,470.9,141.8,4135,18184.2,21.2,23.9,86.7,150.2,369.5,19.6,41.0,14550,67689.1,5673.7,255.0,3686,18292.7,796.0,3539
Чебоксары,2012,475.5,140.8,2729,21037.1,21.5,24.6,83.8,146.4,378.8,15.0,42.1,15132,73158.6,4952.7,257.5,4167,21858.7,812.1,2278
Новочебоксарск,2011,124.4,24.8,924,15271.8,19.6,7.8,42.4,59.5,268.0,5.6,36.9,1599,18750.0,781.6,19.9,386,3047.3,64.2,-400
Новочебоксарск,2012,124.2,24.2,600,17771.0,19.9,8.6,41.2,61.0,259.5,6.9,37.5,1620,17962.5,604.0,29.3,687,3663.4,73.8,-543
Курган,2011,327.9,105.6,2920,19037.8,22.3,15.1,52.6,164.3,251.4,28.2,68.8,9094,51625.299999999996,1560.4,84.3,1224,8895.9,208.5,-4724
Курган,2012,325.6,103.1,2213,21944.7,22.7,15.9,52.4,165.5,264.5,18.5,67.7,9071,58806.2,1423.2,127.3,1768,13661.3,243.6,-2442
Екатеринбург,2011,1411.1,437.5,5993,29586.4,22.9,46.2,84.5,140.4,279.3,11.1,36.1,146757,268723.5,34136.4,1050.2,13798,129064.9,4345.9,22720
Екатеринбург,2012,1429.4,447.4,3837,33498.8,23.3,49.3,70.2,132.6,283.1,9.2,34.1,132811,286831.6,28851.4,1075.2,15505,160219.0,4710.0,15014
Каменск-Уральский,2011,175.0,59.4,…,20869.2,22.1,8.5,…,…,…,12.3,51.4,2838,96589.2,1672.1,8.9,68,4356.7,289.3,-1102
Каменск-Уральский,2012,174.0,58.3,…,23816.3,22.3,8.9,…,…,…,10.0,50.8,2855,102908.2,1875.6,21.2,311,6584.2,282.8,-709
НижнийТагил,2011,362.5,125.9,…,21952.0,23.0,17.5,…,…,…,16.5,44.2,8015,207235.6,4534.8,52.7,543,15524.1,600.6,-1637
НижнийТагил,2012,361.9,125.9,…,27080.0,23.1,18.7,…,…,…,12.6,47.7,7897,240070.69999999998,4805.3,35.6,500,18222.8,368.8,-612
Первоуральск,2011,149.8,39.8,1225,22295.6,24.1,5.5,…,…,…,1.8,29.7,3988,60173.4,1465.3,36.0,415,4143.4,316.0,1042
Первоуральск,2012,149.8,39.6,893,24762.4,24.5,6.4,…,…,…,5.1,26.2,3992,67208.0,799.7,47.2,418,5165.0,320.3,194
Серов,2011,108,25.9,…,20368.2,19.1,4.3,…,…,…,11.7,45.6,1616,33635.1,938.3,18.9,149,1887.5,15.7,-121
Серов,2012,107.8,25.3,…,23035.4,19.3,4.7,…,…,…,2.9,46.2,1511,30896.8,806.2,16.3,204,2867.5,14.3,-192
Тюмень,2011,632.6,188.0,1659,32956.1,26.2,27.7,90.0,79.2,316.2,29.0,41.1,35175,108820.70000000001,17372.4,758.8,11595,52312.9,1152.7,20976
Тюмень,2012,657.0,190.7,1343,37901.5,26.1,31.8,73.5,73.2,307.2,19.4,44.7,34700,131595.6,27599.5,952.4,14985,68213.6,1415.7,19736
Тобольск,2011,102.0,24.4,498,26048.0,24.1,6.8,32.4,70.4,233.8,43.9,71.8,1839,16691.0,5572.3,31.0,473,2665.6,49.3,-1657
Тобольск,2012,101.8,24.8,392,31935.2,24.6,7.1,34.0,71.2,230.9,58.8,49.7,1880,20426.7,4744.3,52.5,854,3865.6,49.8,-596
Ханты-Мансийск,2011,85.0,39.1,230,51026.3,20.3,2.7,140.9,110.2,331.1,55.2,24.4,3092,8265.1,7367.7,59.2,797,4311.5,261,3446
Ханты-Мансийск,2012,91.0,40.3,92,56724.1,19.8,2.9,133.5,115.2,342.1,43.6,26.2,3138,8343.3,7463.7,120,1716,5555.9,267.6,4795
Нефтеюганск,2011,125.2,36.6,204,42913.7,15.1,4.8,37.4,66.5,187.9,10.2,42.4,2773,29696.1,12286.1,16.3,244,2546.1,352.9,820
Нефтеюганск,2012,125.9,34.6,160,50412.6,15.2,4.9,36.7,64.1,186.1,25.1,42.0,2741,32781.6,8863.8,31.3,468,2614.1,318.7,-477
Нижневартовск,2011,258.8,90.6,377,44457.3,17.9,10.7,54.8,104.1,231,2.7,50.3,8979,385885.0,15490.6,107.8,1799,11706.5,621.7,3919
Нижневартовск,2012,263.2,87.1,240,49295.9,18,10.9,53.2,97.2,231.9,2.1,44.9,9025,404732.0,21565.3,148.2,2218,14702.8,709.1,1552
Сургут,2011,316.6,118.2,701,58543,20.9,12.4,72.1,96.1,323,8.6,40,12960,123197.3,32896.9,271.6,4834,16030.9,1116.1,4250
Сургут,2012,325.5,121.5,252,65054.6,21,15,72.1,95,250.4,7.3,42.7,12425,100119.8,39635.1,341.6,5887,28732.1,1517.8,4203
Челябинск,2011,1143.5,351.1,6139,23440.5,23.3,48.7,80.6,131.6,337.7,18.4,44.5,64589,376026.6,11117.7,749.0,11206,63032.3,1466.7,12169
Челябинск,2012,1156.2,355.4,4816,26197.7,23.7,50.7,73.7,131.5,355.8,20.3,45.3,64761,379300.2,13118.0,1003.6,16455,81853.4,1641.4,11565
Златоуст,2011,175.8,36.8,1901,16243.9,23.1,9.6,24.9,84.7,374.6,34.6,33.8,2947,23451.5,378.6,19.2,193,1707.9,128.8,-828
Златоуст,2012,174.5,35.5,1383,18451.0,23.4,11.7,25.2,88.8,389.0,26.7,35.5,2976,22087.3,…,25.4,257,2697.4,109.3,-1135
Копейск,2011,140.6,25.4,590,16441.8,22.5,6.0,33.7,116.4,280.5,20.9,41.2,1463,14361.699999999999,…,62.4,877,3900.3,101.1,1063
Копейск,2012,142.0,24.6,627,18852.4,22.8,7.7,31.4,92.9,259.0,13.0,42.0,1499,14931.2,-,78.5,1035,4668.5,150.7,1466
Магнитогорск,2011,409.6,132.5,1299,25603.3,23.4,18.3,34.5,99,244.7,3.0,37.2,9181,306026.7,10533.6,101.7,1329,7688.2,456.4,1661
Магнитогорск,2012,411.9,128.8,1357,28779.8,23.7,22.8,33.5,97.7,204.2,3.3,38.5,9557,307112.6,11665.3,151.8,2051,11961.5,565.9,1985
Миасс,2011,166.2,45.2,2075,21155.1,24.6,8.2,32.5,75.2,345.4,20.6,46.6,4407,40637.4,101.1,48.4,725,3819.1,160.1,-68
Миасс,2012,166.2,44.2,1667,23622.9,25.1,10,35.9,67.1,323.5,15.2,47.9,4507,35667.1,322.8,90.8,1131,4973.3,200.8,53
Салехард,2011,44.6,22.5,304,62916.8,22.0,2.0,113.6,225.4,228.5,83.7,36.2,1384,1933.0,612.4,28.8,555,1556.7,48.5,1088
Салехард,2012,46.9,23.1,211,70536.9,21.5,2.5,110.5,216.4,217.3,80.6,38.8,1445,1979.1000000000001,876.0,24.1,375,1861.1,70.9,1798
НовыйУренгой,2011,112.2,61.0,491,65256.7,17.9,6.5,41.6,81.7,199.8,2.6,30.8,3522,30178.9,28047.4,28.8,492,4688.5,2409.7,5448
НовыйУренгой,2012,116.5,60.5,348,71015.0,17.4,6.7,42.6,77.9,192.5,2.1,32.5,3488,33880.5,17493.3,38.6,803,3706.7,2065.3,2745
Ноябрьск,2011,109.2,34.1,703,52523.6,18.0,5.4,43.4,78.7,81.4,3.1,31.9,1939,71413.8,3866.8,10.0,121,5693.0,336.5,-2327
Ноябрьск,2012,108.1,33.8,398,57719.6,18.3,7.4,44.3,79.6,72.6,4.6,28.2,1923,60144.1,5611.4,10.3,150,8022.9,214.1,-2345
Барнаул,2011,681.5,169.8,3140,18574.6,21.1,24.0,49.5,85.2,215.5,27.4,35.6,30897,49046.9,6784.5,337.7,5591,36284.4,369.4,10002
Барнаул,2012,691.1,170.7,2336,21753.0,21.3,25.9,47.2,88.8,222.8,32.9,36.9,29765,54744.5,8375.1,355.2,4919,48076.7,384.1,8925
Бийск,2011,216.7,49.1,1500,15008.6,21.6,6.3,31.1,86.5,218.6,27.4,39.0,5786,27676.6,850.4,33.1,508,7435.6,128.9,-1896
Бийск,2012,214.8,49.0,1300,17335.0,22.0,6.5,30.6,86.8,241.4,28.9,39.3,5261,31425.399999999998,567.9,46.6,763,8619.6,127.8,-1627
Рубцовск,2011,146.3,31.1,791,14136.5,19.9,5.3,30.4,81.1,329.0,28.4,59.5,1926,11016.9,17.4,11.6,133,3622.5,61.9,40
Рубцовск,2012,145.8,30.8,739,16281.9,20.0,5.3,29.0,80.9,332.6,14.7,47.7,1832,12656.400000000001,26.6,12.6,157,3783.5,63.0,66
Улан-Удэ,2011,411.6,110.3,2871,23670.0,18.8,12.2,64.4,126.9,260.6,46.5,42.0,26385,51112.4,4097.1,162.4,2634,7485.8,434.2,4187
Улан-Удэ,2012,416.1,109.2,2244,27181.8,19.0,12.4,64.7,128.7,268.8,46.7,42.4,26203,48027.9,2060.8,184.5,3216,9901.6,499.8,2222
Чита,2011,327.4,100.5,2261,27314.9,19.3,12.5,132.6,170.7,344.9,39.6,31.4,8052,15168.099999999999,4634.7,158.1,2657,6323.5,496.2,1195
Чита,2012,331.4,100.5,1521,31285.8,19.7,12.7,133.0,174.7,315.8,34.7,32.1,8438,16757.5,5986.6,210.7,3193,6903.3,474.9,2929
Иркутск,2011,597.8,192.6,2298,29101.0,21.7,20.0,122.3,188.9,368.6,29.8,34.0,30655,72226.4,8229.8,424.5,6872,31792.5,644.5,6119
Иркутск,2012,606.1,194.4,1642,33430.9,22.3,26.6,120.3,187.1,367.8,32.7,34.5,31251,68000.4,11585.1,496.4,7823,47783.2,623.0,6278
Ангарск,2011,232.5,64.4,904,26388.6,21.8,11.4,47.6,113.7,360.9,5.6,51.9,4838,46540.6,2602.5,27.3,496,3960.4,219.1,-513
Ангарск,2012,231.3,61.1,692,29770.9,22.1,12.0,56.0,112.8,292.0,1.3,52.8,4983,55113.0,3542.4,26.0,421,5730.0,189.3,-997
Братск,2011,243.9,58.0,1314,26441.3,21.9,9.1,30.6,71.2,217.5,1.6,22.8,4608,68083.0,488.8,27.5,249,3518.3,185.7,-2130
Братск,2012,241.3,57.0,822,30388.2,22.2,9.6,29.6,68.3,218.4,1.8,26.6,4609,66260.2,1568.3,22.5,284,4834.8,236.7,-2473
