0-4_male,5-9_male,10-14_male,15-19_male,20-24_male,25-29_male,30-34_male,35-39_male,40-44_male,45-49_male,50-54_male,55-59_male,60-64_male,65-69_male,0-4_female,5-9_female,10-14_female,15-19_female,20-24_female,25-29_female,30-34_female,35-39_female,40-44_female,45-49_female,50-54_female,55-59_female,60-64_female,65-69_female,risk
0.07007,0.0599,0.05124,0.04547,0.0932,0.10846,0.0798,0.0638,0.05984,0.0707,0.1431,0.0773,0.05154,0.02568,0.0699,0.06097,0.04788,0.04428,0.05994,0.08777,0.07556,0.06207,0.05978,0.07416,0.1616,0.08887,0.0685,0.03864,0.0
0.0709,0.06238,0.0515,0.04483,0.0802,0.1163,0.08325,0.0641,0.05743,0.0674,0.1404,0.07764,0.0534,0.03026,0.0694,0.0631,0.0508,0.04065,0.05286,0.085,0.0799,0.06287,0.05814,0.06976,0.1604,0.0903,0.06946,0.04733,0.0
0.06384,0.076,0.06696,0.04633,0.03577,0.0829,0.108,0.0777,0.05853,0.0518,0.1278,0.07666,0.07654,0.05127,0.0607,0.0688,0.0642,0.04526,0.0443,0.04996,0.0763,0.07776,0.06174,0.05765,0.1462,0.08813,0.09106,0.06793,0.03325223033252231
0.0605,0.07587,0.06903,0.04794,0.03772,0.067,0.11487,0.0812,0.06125,0.05225,0.1233,0.07416,0.0782,0.05676,0.0577,0.0696,0.0635,0.04926,0.04736,0.04794,0.07385,0.07477,0.0655,0.05814,0.1404,0.085,0.0939,0.0731,0.0665044606650446
0.08057,0.06085,0.0676,0.06335,0.05505,0.0734,0.05942,0.06134,0.0717,0.0865,0.1597,0.0789,0.0559,0.02563,0.0762,0.06775,0.0727,0.04968,0.0368,0.05606,0.05872,0.0693,0.071,0.0845,0.1693,0.0851,0.0678,0.0352,0.0
0.0784,0.05896,0.0697,0.0625,0.05228,0.0727,0.05865,0.05905,0.0717,0.08276,0.1626,0.0803,0.05884,0.03146,0.0761,0.0685,0.07153,0.05038,0.03099,0.0509,0.05508,0.06525,0.0723,0.082,0.1724,0.08984,0.0699,0.04492,0.0
0.07635,0.06476,0.0664,0.05753,0.05032,0.07086,0.06006,0.05676,0.0672,0.0822,0.1624,0.0868,0.06046,0.03793,0.07544,0.0686,0.0679,0.05136,0.03516,0.0447,0.0528,0.0601,0.07227,0.078,0.174,0.097,0.07074,0.05188,0.0
0.0734,0.0682,0.0638,0.05835,0.05475,0.06506,0.06305,0.05536,0.0644,0.0775,0.1603,0.09064,0.0637,0.04144,0.0698,0.07117,0.06415,0.05435,0.03876,0.03937,0.0496,0.06033,0.07025,0.0749,0.1752,0.1028,0.07336,0.0559,0.0
0.05804,0.07544,0.0605,0.05792,0.06464,0.05103,0.06464,0.0562,0.0573,0.07166,0.1627,0.0956,0.0726,0.05164,0.05637,0.07495,0.0697,0.0546,0.05273,0.02202,0.04205,0.05383,0.06415,0.0751,0.1714,0.1025,0.0906,0.0701,0.0
0.05548,0.0722,0.06088,0.05994,0.05792,0.05035,0.06335,0.05908,0.0576,0.0691,0.1578,0.09314,0.0824,0.0608,0.0518,0.0749,0.0703,0.05725,0.05142,0.03084,0.03528,0.05096,0.06064,0.0777,0.1656,0.1003,0.1007,0.07227,0.0
0.0939,0.08795,0.0465,0.04688,0.06018,0.06696,0.04642,0.05667,0.06165,0.08264,0.2087,0.06396,0.0487,0.02878,0.0984,0.08026,0.04962,0.04147,0.04626,0.058,0.0454,0.05774,0.05972,0.06805,0.2264,0.07043,0.0627,0.03552,0.49391727493917265
0.07587,0.0739,0.06216,0.05075,0.05093,0.08167,0.07153,0.06683,0.0725,0.0779,0.1465,0.0752,0.05643,0.03775,0.07074,0.0652,0.05887,0.04773,0.0394,0.07184,0.0687,0.07056,0.0751,0.0743,0.1506,0.0811,0.0758,0.05005,0.3527980535279805
0.0741,0.0784,0.0614,0.05057,0.0451,0.0809,0.0734,0.0668,0.07025,0.07434,0.1462,0.0769,0.05923,0.0422,0.06995,0.069,0.0571,0.04926,0.03784,0.0637,0.07166,0.06586,0.076,0.07306,0.1504,0.08234,0.07697,0.05682,0.6009732360097324
0.0736,0.078,0.06366,0.0489,0.0428,0.0762,0.07587,0.06433,0.06964,0.0718,0.1481,0.0831,0.05847,0.04565,0.06757,0.0708,0.0575,0.049,0.03888,0.05594,0.07117,0.06506,0.07697,0.0718,0.1511,0.0852,0.0762,0.0628,0.6090835360908352
0.05618,0.0778,0.07513,0.04984,0.045,0.05838,0.07697,0.07074,0.06683,0.07104,0.1481,0.087,0.06903,0.0479,0.05206,0.072,0.0666,0.05045,0.05392,0.0347,0.06665,0.0666,0.07135,0.0749,0.1481,0.08746,0.08093,0.07434,0.419302514193025
0.05096,0.0747,0.079,0.05063,0.04932,0.05112,0.0766,0.0737,0.0685,0.0702,0.1442,0.085,0.0742,0.05188,0.0464,0.07,0.06934,0.05066,0.0575,0.0356,0.0597,0.06934,0.06793,0.07764,0.1489,0.0866,0.08307,0.0773,0.3738848337388484
0.0669,0.05545,0.04776,0.04535,0.07886,0.10913,0.0696,0.04865,0.0344,0.05923,0.2092,0.1038,0.04913,0.02255,0.06052,0.0564,0.03754,0.04272,0.05463,0.068,0.0597,0.05026,0.04022,0.08673,0.2421,0.11835,0.05475,0.02808,0.0
0.06573,0.05945,0.05017,0.03827,0.0655,0.1089,0.07776,0.05255,0.03387,0.04553,0.211,0.1121,0.05582,0.02321,0.063,0.0584,0.0376,0.03806,0.0518,0.06134,0.06143,0.05142,0.03525,0.0724,0.2472,0.1289,0.06027,0.03293,0.0
0.06207,0.06415,0.0503,0.03467,0.0499,0.1133,0.08417,0.05676,0.03366,0.03568,0.2079,0.1196,0.0607,0.0273,0.05823,0.06226,0.03812,0.03647,0.04694,0.0567,0.0619,0.05212,0.03696,0.0586,0.2487,0.1376,0.0687,0.03683,0.0
0.05005,0.06604,0.0567,0.05115,0.02333,0.09467,0.0973,0.0639,0.04517,0.03445,0.166,0.1165,0.0925,0.04205,0.0424,0.06058,0.05594,0.0356,0.03864,0.04315,0.05545,0.05417,0.0479,0.03964,0.2161,0.1443,0.1146,0.05154,0.0
0.04803,0.06204,0.06094,0.0554,0.02415,0.07983,0.09705,0.0734,0.05093,0.0347,0.151,0.1119,0.10187,0.04886,0.0359,0.0623,0.06125,0.03656,0.03928,0.0437,0.0467,0.0567,0.05072,0.03577,0.2001,0.1387,0.1328,0.0597,0.0
0.06866,0.065,0.06058,0.06177,0.0744,0.09564,0.0772,0.0665,0.05948,0.06274,0.1451,0.079,0.05853,0.02538,0.0544,0.05215,0.0494,0.05945,0.05994,0.07874,0.07043,0.0692,0.06396,0.06586,0.1724,0.09314,0.0737,0.03717,0.0
0.07086,0.0689,0.06366,0.05084,0.0508,0.1059,0.08264,0.0684,0.06274,0.05496,0.1329,0.07825,0.06635,0.0427,0.05606,0.05453,0.052,0.04803,0.05682,0.06805,0.0723,0.0673,0.06555,0.0597,0.16,0.0987,0.08276,0.0581,0.24330900243309
0.06274,0.07367,0.0704,0.0563,0.0373,0.0922,0.09576,0.078,0.06445,0.05695,0.1169,0.07153,0.0703,0.0535,0.052,0.05746,0.0574,0.05017,0.0491,0.0602,0.07556,0.07,0.0701,0.0647,0.1376,0.08795,0.09326,0.07446,0.0178426601784266
0.0588,0.0754,0.0757,0.05652,0.0371,0.0834,0.10095,0.0812,0.0664,0.05853,0.11115,0.06744,0.0707,0.05673,0.05127,0.05902,0.06052,0.04996,0.04657,0.05942,0.07556,0.0725,0.07007,0.0675,0.1296,0.0805,0.0987,0.07874,0.0
0.05334,0.04086,0.03452,0.04675,0.05264,0.06573,0.05334,0.04196,0.03723,0.04413,0.0829,0.04037,0.0282,0.378,0.0404,0.03268,0.02728,0.03516,0.04532,0.0569,0.0472,0.039,0.0382,0.0439,0.08215,0.04205,0.03123,0.4385,0.07461476074614758
0.085,0.0681,0.05634,0.0656,0.0828,0.0986,0.08765,0.0673,0.05795,0.06384,0.1301,0.0655,0.04477,0.02635,0.0714,0.05804,0.0487,0.0533,0.0749,0.0953,0.08594,0.06683,0.0643,0.0716,0.1437,0.07416,0.0554,0.03644,0.129764801297648
0.08575,0.0731,0.05615,0.0595,0.082,0.09125,0.0931,0.0678,0.05685,0.0606,0.13,0.06866,0.0463,0.02895,0.07275,0.0628,0.0479,0.04797,0.069,0.0918,0.08844,0.06824,0.06287,0.0682,0.1439,0.0764,0.05865,0.04102,0.32116788321167883
0.0878,0.0767,0.05634,0.05682,0.07544,0.0861,0.09595,0.07196,0.0569,0.05685,0.1285,0.0713,0.0482,0.03113,0.0743,0.06586,0.04895,0.046,0.06274,0.0855,0.0922,0.0706,0.0626,0.06464,0.143,0.079,0.06067,0.04385,0.49391727493917265
0.0792,0.0697,0.05392,0.0572,0.0694,0.0866,0.0928,0.0724,0.06082,0.05383,0.1273,0.0752,0.06073,0.04086,0.0681,0.05814,0.04654,0.04718,0.05624,0.081,0.0854,0.0738,0.06223,0.05725,0.1483,0.08936,0.0739,0.0525,0.07704785077047852
0.06995,0.0787,0.06335,0.05795,0.04886,0.0821,0.0964,0.08575,0.06573,0.05627,0.11115,0.06854,0.0658,0.04947,0.05872,0.0671,0.0536,0.04697,0.04367,0.0715,0.0893,0.08167,0.0682,0.0598,0.1307,0.0811,0.0835,0.0643,0.12570965125709652
0.06586,0.0814,0.06793,0.05893,0.0477,0.07776,0.0949,0.089,0.0704,0.0577,0.1047,0.06433,0.06775,0.0516,0.05502,0.07074,0.05603,0.04803,0.04248,0.0679,0.08716,0.0848,0.07135,0.06174,0.1236,0.07715,0.08636,0.0676,0.1070559610705596
0.08356,0.0736,0.05875,0.0605,0.0945,0.10095,0.07733,0.064,0.0587,0.06067,0.133,0.069,0.04507,0.02032,0.0728,0.0637,0.05005,0.0705,0.0984,0.08496,0.0746,0.0635,0.0579,0.0621,0.1436,0.07544,0.05417,0.02838,0.0583941605839416
0.07947,0.08307,0.06464,0.04648,0.05563,0.1153,0.0912,0.0658,0.0586,0.0555,0.1257,0.07446,0.05176,0.03235,0.06726,0.07166,0.05768,0.04657,0.0796,0.0875,0.08234,0.0661,0.0581,0.0564,0.1382,0.08276,0.06305,0.0428,0.11111111111111112
0.0653,0.0832,0.074,0.05475,0.03537,0.1105,0.0996,0.0794,0.0602,0.05652,0.1118,0.06934,0.06076,0.03925,0.0552,0.07166,0.06647,0.05774,0.05447,0.0903,0.0845,0.07385,0.06223,0.05685,0.12256,0.07635,0.0746,0.0533,0.12327656123276562
0.0625,0.0815,0.07983,0.0582,0.03613,0.0948,0.1083,0.08435,0.0638,0.05582,0.1056,0.06396,0.0637,0.0415,0.05225,0.07086,0.07056,0.06168,0.04623,0.08856,0.08624,0.0774,0.0643,0.0576,0.1177,0.0723,0.0763,0.05798,0.1759935117599351
0.0869,0.0804,0.0658,0.06573,0.07367,0.09906,0.08075,0.06726,0.06012,0.0655,0.12195,0.0647,0.04224,0.02599,0.0881,0.0724,0.05933,0.06287,0.0707,0.08813,0.07825,0.0676,0.06073,0.0662,0.1311,0.07007,0.0505,0.034,0.0
0.0851,0.08374,0.06665,0.06305,0.0679,0.098,0.08405,0.06744,0.05936,0.06216,0.12286,0.06683,0.04474,0.0281,0.08624,0.0755,0.0602,0.0607,0.0652,0.0848,0.07965,0.0686,0.06033,0.06415,0.1324,0.072,0.0536,0.03644,0.0
0.0749,0.0844,0.07605,0.0611,0.06104,0.08325,0.09045,0.0734,0.06256,0.05762,0.1189,0.06836,0.05273,0.03522,0.07367,0.08093,0.0694,0.0583,0.05957,0.0693,0.08234,0.0741,0.0621,0.05942,0.128,0.0751,0.06256,0.0453,0.0
0.0728,0.0774,0.068,0.06934,0.08685,0.09625,0.0818,0.06915,0.06555,0.0697,0.12024,0.05927,0.0415,0.02217,0.06396,0.0665,0.06046,0.0658,0.0815,0.093,0.08093,0.0692,0.066,0.07294,0.1326,0.0669,0.05106,0.02925,0.1330089213300892
0.07776,0.0851,0.0742,0.05948,0.05984,0.07965,0.08844,0.07367,0.06616,0.05954,0.1136,0.0665,0.05542,0.04062,0.0734,0.0754,0.0644,0.05563,0.05936,0.06934,0.0836,0.07574,0.0641,0.06036,0.1276,0.07526,0.0654,0.0504,0.2295214922952149
0.1126,0.1401,0.10895,0.06836,0.06415,0.0365,0.07227,0.06976,0.06012,0.05942,0.1027,0.055,0.03308,0.01698,0.1093,0.1277,0.1024,0.0605,0.0603,0.02689,0.0678,0.0734,0.06323,0.06238,0.10913,0.06018,0.04517,0.03162,0.0
0.07556,0.07764,0.0654,0.04382,0.04364,0.06934,0.1062,0.09326,0.08014,0.05862,0.1182,0.0731,0.0571,0.03793,0.0766,0.0814,0.0667,0.04263,0.03363,0.05798,0.0866,0.0837,0.07806,0.0547,0.1292,0.0796,0.07404,0.05524,0.2165450121654501
0.07477,0.0756,0.06964,0.04495,0.0426,0.06183,0.1032,0.098,0.0818,0.06235,0.1127,0.0708,0.06116,0.0406,0.07135,0.0811,0.07056,0.04385,0.04044,0.04385,0.0849,0.08606,0.0786,0.06226,0.1237,0.0788,0.0757,0.05872,0.2376317923763179
0.07434,0.07477,0.0733,0.04672,0.04123,0.05435,0.09644,0.10547,0.08405,0.06635,0.108,0.06714,0.06433,0.04352,0.0717,0.0793,0.0745,0.04596,0.0439,0.03622,0.08044,0.0877,0.08136,0.0667,0.1168,0.0746,0.0793,0.06152,0.31873479318734793
0.0658,0.07794,0.0734,0.05322,0.03983,0.05225,0.0911,0.1065,0.08813,0.0709,0.105,0.0636,0.0639,0.04834,0.0654,0.0798,0.07837,0.05246,0.04422,0.0353,0.07434,0.0872,0.0835,0.07227,0.1122,0.0706,0.07886,0.0654,0.3722627737226277
0.09766,0.10706,0.08276,0.06018,0.03662,0.04813,0.07434,0.0686,0.0651,0.0543,0.1351,0.0821,0.05795,0.03017,0.089,0.0971,0.07336,0.05206,0.033,0.04108,0.0782,0.0697,0.06198,0.0587,0.1501,0.0893,0.06744,0.0391,0.0
0.09454,0.103,0.0892,0.06033,0.0465,0.0349,0.0738,0.0681,0.0649,0.0564,0.1324,0.082,0.06006,0.0339,0.08124,0.10016,0.076,0.0528,0.0422,0.02925,0.074,0.072,0.0648,0.05862,0.1442,0.08655,0.0757,0.04248,0.0
0.08264,0.0997,0.09894,0.0626,0.04785,0.02982,0.07227,0.073,0.06287,0.05963,0.1274,0.0802,0.0639,0.03918,0.07086,0.0969,0.0807,0.05664,0.04852,0.02486,0.06915,0.0723,0.0653,0.05984,0.1415,0.08746,0.0791,0.0468,0.0
0.07465,0.10144,0.1056,0.064,0.05365,0.02878,0.0659,0.07666,0.06476,0.0584,0.1184,0.0744,0.06793,0.04547,0.0662,0.09576,0.0868,0.06107,0.05145,0.02519,0.06244,0.07434,0.06445,0.06216,0.1328,0.08167,0.0829,0.0528,0.0
0.0948,0.0933,0.08264,0.0619,0.03598,0.05008,0.0726,0.0745,0.065,0.05704,0.1285,0.07745,0.06366,0.04245,0.0891,0.0911,0.08453,0.0532,0.0299,0.0436,0.0683,0.0696,0.07086,0.0609,0.1317,0.08167,0.07086,0.05463,0.24330900243309
0.07983,0.0986,0.0868,0.0719,0.05432,0.0323,0.0662,0.07587,0.07074,0.05997,0.1153,0.0684,0.07086,0.049,0.0688,0.1005,0.088,0.0675,0.05106,0.02321,0.05585,0.0746,0.06995,0.06915,0.1184,0.0685,0.0832,0.06128,0.2554744525547445
0.1246,0.1287,0.097,0.06744,0.05444,0.03452,0.0812,0.07935,0.0651,0.05518,0.0952,0.05127,0.04147,0.02457,0.11206,0.11017,0.0934,0.05685,0.0562,0.02611,0.0778,0.07336,0.06903,0.05942,0.1155,0.0653,0.05573,0.02914,0.0
0.11206,0.1342,0.10187,0.07086,0.05692,0.03226,0.07526,0.07825,0.0693,0.05655,0.0959,0.05038,0.04034,0.02608,0.10315,0.1124,0.098,0.06323,0.05573,0.02682,0.06915,0.0768,0.06964,0.05878,0.11017,0.066,0.05652,0.03354,0.13868613138686128
0.1012,0.10614,0.0886,0.05988,0.03955,0.05072,0.0805,0.0755,0.0641,0.05917,0.12396,0.07434,0.05084,0.02548,0.0895,0.0943,0.07605,0.05386,0.03146,0.0455,0.0809,0.072,0.073,0.0643,0.1332,0.0817,0.061,0.04333,0.0
0.09424,0.1094,0.0914,0.06104,0.04724,0.0406,0.08185,0.0747,0.0668,0.0582,0.11945,0.06903,0.05594,0.03023,0.0836,0.09406,0.08075,0.05682,0.0388,0.03387,0.0798,0.07526,0.0712,0.06665,0.1285,0.07794,0.0668,0.0459,0.0
0.0839,0.10675,0.0944,0.0664,0.05038,0.03363,0.07874,0.0747,0.07025,0.05817,0.11835,0.071,0.06104,0.0322,0.07263,0.0935,0.0845,0.0599,0.04684,0.02753,0.0746,0.07684,0.07074,0.0706,0.1267,0.07495,0.074,0.0467,0.0
0.0791,0.1069,0.09656,0.07263,0.05368,0.03265,0.07263,0.0741,0.0718,0.06207,0.1148,0.0654,0.0634,0.03433,0.0676,0.09454,0.08704,0.0647,0.05194,0.0268,0.0647,0.07996,0.0725,0.07294,0.1189,0.0675,0.07935,0.05154,0.0
0.0897,0.0965,0.0748,0.0528,0.0342,0.05664,0.075,0.0733,0.07715,0.0553,0.1271,0.0826,0.064,0.041,0.0862,0.09656,0.06885,0.04376,0.03018,0.0485,0.07416,0.0758,0.06696,0.0598,0.1364,0.0851,0.07526,0.05243,0.23195458231954583
0.08356,0.096,0.0822,0.04965,0.04248,0.0407,0.08026,0.07294,0.08203,0.05447,0.12335,0.0776,0.07117,0.04364,0.0832,0.0991,0.07465,0.04456,0.03937,0.03287,0.0759,0.07465,0.06866,0.0583,0.1315,0.083,0.077,0.05737,0.33495539334955376
0.07355,0.09265,0.09174,0.05054,0.0427,0.03598,0.0844,0.0687,0.085,0.05762,0.12274,0.0756,0.0716,0.0471,0.07733,0.0947,0.0787,0.04718,0.0468,0.02498,0.0696,0.0775,0.0703,0.06198,0.1288,0.0818,0.08014,0.06015,0.2911597729115978
0.0707,0.0925,0.09924,0.0565,0.04617,0.03372,0.07965,0.07434,0.0791,0.0657,0.11053,0.06396,0.07855,0.0494,0.07227,0.09674,0.0806,0.05487,0.0492,0.02396,0.0633,0.0806,0.07007,0.0646,0.1213,0.07587,0.08136,0.0653,0.2149229521492295
0.10187,0.10925,0.07947,0.0627,0.03705,0.04993,0.0699,0.06934,0.065,0.0563,0.1327,0.07855,0.054,0.034,0.08905,0.09534,0.0812,0.05115,0.0288,0.0436,0.0762,0.07153,0.0686,0.05954,0.1351,0.0833,0.07117,0.0454,0.0
0.0946,0.1095,0.0854,0.06104,0.04526,0.0384,0.0733,0.0688,0.0666,0.05505,0.1272,0.07794,0.05533,0.04163,0.07947,0.0984,0.086,0.05322,0.03842,0.03093,0.07654,0.0702,0.0706,0.06073,0.1288,0.0798,0.07666,0.05026,0.0
0.0806,0.1112,0.0941,0.05884,0.05356,0.03397,0.066,0.07495,0.0645,0.05884,0.12396,0.07477,0.06235,0.0423,0.07074,0.0959,0.0898,0.05682,0.04785,0.02272,0.073,0.0726,0.07056,0.06192,0.1267,0.0778,0.0792,0.05438,0.0738037307380373
0.0767,0.11053,0.0985,0.06573,0.05682,0.03235,0.0629,0.0767,0.0638,0.06082,0.1157,0.0669,0.06866,0.04376,0.063,0.0946,0.0928,0.0649,0.05038,0.0229,0.0649,0.07574,0.07056,0.06396,0.12225,0.07446,0.07947,0.06012,0.0
0.06116,0.07117,0.0722,0.05457,0.04102,0.0768,0.0794,0.0648,0.061,0.06207,0.1487,0.0932,0.0688,0.0451,0.04858,0.06573,0.0655,0.06082,0.0632,0.0442,0.06445,0.0632,0.0603,0.0677,0.1581,0.0921,0.08276,0.0634,0.1808596918085969
0.05646,0.0691,0.07526,0.05792,0.0387,0.07715,0.0797,0.07245,0.05914,0.06168,0.1428,0.0871,0.07794,0.04462,0.04355,0.06714,0.0659,0.06036,0.06445,0.0466,0.05917,0.0678,0.05997,0.06555,0.1538,0.0949,0.0829,0.0678,0.154095701540957
0.0505,0.07214,0.07733,0.0605,0.03656,0.07654,0.0791,0.0749,0.05994,0.0628,0.1361,0.0835,0.0794,0.05078,0.04263,0.064,0.0708,0.0589,0.06903,0.04858,0.05197,0.0685,0.05984,0.0659,0.1511,0.0934,0.0839,0.07135,0.03081914030819141
0.055,0.0742,0.0665,0.04364,0.0364,0.09094,0.08936,0.07153,0.06476,0.05722,0.1525,0.0885,0.0704,0.03906,0.04895,0.06793,0.06616,0.04886,0.0484,0.05518,0.076,0.06854,0.0545,0.06082,0.1594,0.0964,0.0875,0.06137,0.0
0.04782,0.0722,0.0702,0.046,0.0323,0.08636,0.0938,0.0736,0.06647,0.05948,0.1471,0.08795,0.0722,0.04446,0.04333,0.068,0.0679,0.05133,0.0512,0.04675,0.076,0.0679,0.06012,0.05942,0.1539,0.09344,0.0916,0.06915,0.0
0.044,0.06824,0.0753,0.0504,0.0337,0.071,0.1012,0.0777,0.064,0.06195,0.1414,0.08746,0.07544,0.04825,0.0419,0.064,0.0701,0.05902,0.05243,0.0477,0.06573,0.0735,0.06354,0.0579,0.1461,0.0875,0.0976,0.07294,0.3576642335766423
0.06946,0.07886,0.0637,0.05814,0.06287,0.0913,0.0757,0.05664,0.05707,0.07886,0.1201,0.10175,0.05814,0.02736,0.0697,0.0719,0.05783,0.05353,0.05783,0.08765,0.0749,0.0585,0.0635,0.077,0.112,0.1017,0.0777,0.03625,0.0
0.0784,0.07117,0.0645,0.05255,0.0641,0.091,0.0786,0.0594,0.05383,0.0703,0.1102,0.11005,0.0613,0.0346,0.07275,0.0736,0.0599,0.05002,0.05817,0.08203,0.07837,0.05838,0.05948,0.0732,0.1067,0.1065,0.0754,0.0455,0.02595296025952961
0.06635,0.0767,0.0648,0.0531,0.06006,0.0815,0.08496,0.0646,0.05594,0.06696,0.1023,0.11554,0.0687,0.03836,0.06616,0.07806,0.0625,0.0388,0.05905,0.0785,0.0864,0.061,0.06058,0.0705,0.09656,0.113,0.0778,0.0511,0.0
0.06866,0.0745,0.07275,0.0506,0.0567,0.07556,0.0858,0.0712,0.05777,0.05756,0.0982,0.11206,0.07513,0.04343,0.05362,0.07434,0.06836,0.04742,0.0567,0.0682,0.0924,0.0642,0.05978,0.0717,0.08936,0.1123,0.0858,0.05582,0.0
0.05103,0.0741,0.06683,0.04474,0.0494,0.0646,0.0802,0.0658,0.05466,0.05063,0.1753,0.1067,0.0745,0.0415,0.0521,0.0701,0.06183,0.0458,0.04803,0.0586,0.0766,0.0671,0.05392,0.0606,0.1626,0.10114,0.0831,0.05838,0.11759935117599349
0.05167,0.0696,0.0577,0.0508,0.05875,0.08765,0.0875,0.0692,0.06854,0.08954,0.10474,0.1023,0.06805,0.03394,0.0553,0.06885,0.0643,0.04953,0.0583,0.0783,0.0725,0.0681,0.0711,0.0769,0.1064,0.1022,0.0757,0.0525,0.1759935117599351
0.05127,0.0611,0.06305,0.04178,0.05777,0.08466,0.08026,0.07605,0.0692,0.0855,0.1071,0.1047,0.07324,0.04443,0.05795,0.0549,0.06192,0.0499,0.06046,0.0678,0.0766,0.07196,0.06836,0.0761,0.1021,0.10803,0.08453,0.0594,0.0267639902676399
0.0437,0.06073,0.0686,0.04227,0.0591,0.0822,0.07776,0.07916,0.0684,0.08026,0.1007,0.1107,0.0763,0.05,0.05402,0.0675,0.06155,0.0524,0.05942,0.0621,0.07776,0.06946,0.0698,0.07306,0.09076,0.11127,0.0837,0.06714,0.0
0.03656,0.05942,0.06042,0.04022,0.0549,0.06525,0.0746,0.07697,0.06024,0.07275,0.1741,0.1025,0.0764,0.04572,0.03732,0.0542,0.0578,0.04886,0.0568,0.0511,0.0731,0.06555,0.06366,0.0659,0.1715,0.10565,0.08295,0.06555,0.0
0.07935,0.091,0.0792,0.0566,0.0486,0.0821,0.10846,0.0784,0.06616,0.0548,0.0689,0.0838,0.0697,0.03278,0.0736,0.0757,0.0724,0.0464,0.0583,0.08026,0.09393,0.07837,0.06027,0.06573,0.07623,0.0929,0.07806,0.04794,0.0
0.06433,0.0799,0.07983,0.0509,0.04773,0.0678,0.0991,0.0804,0.0643,0.05243,0.129,0.07916,0.0675,0.03763,0.0566,0.07825,0.0697,0.04376,0.05164,0.0657,0.0853,0.07806,0.06024,0.05786,0.1414,0.0848,0.075,0.05173,0.0
0.06244,0.07635,0.0841,0.05188,0.04892,0.06158,0.1005,0.08374,0.06696,0.0538,0.12256,0.0757,0.06995,0.04153,0.0526,0.0749,0.0754,0.05023,0.05002,0.0613,0.0839,0.083,0.05966,0.05524,0.1348,0.08374,0.07684,0.0584,0.0
0.05573,0.07666,0.08673,0.0562,0.05237,0.05093,0.1014,0.0899,0.06964,0.0564,0.1159,0.072,0.06976,0.04633,0.05124,0.0727,0.07715,0.0547,0.047,0.063,0.0775,0.0842,0.0653,0.05518,0.1313,0.0775,0.0797,0.0635,0.0
0.0895,0.08594,0.0678,0.06665,0.0882,0.1032,0.0957,0.0726,0.0574,0.05612,0.07104,0.0654,0.05478,0.02556,0.0771,0.0696,0.05615,0.056,0.08136,0.09625,0.0891,0.0747,0.06012,0.0641,0.08386,0.08374,0.0709,0.03702,0.0
0.0916,0.0926,0.07007,0.0649,0.07745,0.0994,0.09644,0.07513,0.05887,0.05167,0.0667,0.0657,0.0571,0.03235,0.075,0.07367,0.05685,0.0572,0.07007,0.0957,0.08844,0.0776,0.0607,0.06052,0.0798,0.08405,0.07495,0.04553,0.03081914030819141
0.0964,0.088,0.07184,0.06885,0.0717,0.0964,0.1,0.07635,0.06046,0.04916,0.05896,0.0658,0.05814,0.0379,0.07654,0.07214,0.05835,0.05835,0.0653,0.09393,0.09045,0.0778,0.0628,0.05658,0.07513,0.0827,0.078,0.05182,0.14760746147607462
0.0963,0.09155,0.0747,0.06757,0.0649,0.09186,0.1001,0.0791,0.0618,0.0486,0.05637,0.0653,0.05954,0.04233,0.0757,0.0747,0.06027,0.05527,0.05978,0.08746,0.0939,0.08,0.06433,0.05563,0.0705,0.0832,0.0798,0.05954,0.2814274128142742
0.08435,0.0892,0.07477,0.06506,0.06094,0.0811,0.09436,0.07904,0.06003,0.0465,0.1019,0.06125,0.0566,0.04495,0.065,0.0711,0.0594,0.0535,0.0526,0.07635,0.08856,0.0767,0.06305,0.05197,0.1272,0.07654,0.07635,0.0616,0.3422546634225467
0.07965,0.0901,0.08,0.0673,0.05585,0.07477,0.09314,0.0834,0.06152,0.0486,0.101,0.062,0.05658,0.04596,0.06256,0.0731,0.0623,0.05576,0.04797,0.07227,0.0895,0.0786,0.066,0.05225,0.12146,0.0757,0.0771,0.0654,0.38037307380373064
0.07477,0.08984,0.08484,0.0681,0.05508,0.07,0.0898,0.08606,0.0661,0.05084,0.0974,0.06064,0.05853,0.04807,0.0599,0.0727,0.06604,0.05734,0.04736,0.0647,0.09,0.0801,0.0692,0.05426,0.11743,0.07367,0.0777,0.06964,0.3398215733982158
0.0633,0.0729,0.05878,0.0448,0.05002,0.04178,0.0667,0.0786,0.08276,0.07916,0.144,0.08466,0.0763,0.05618,0.05396,0.06335,0.0551,0.04318,0.04382,0.016,0.03708,0.05676,0.0818,0.0796,0.1605,0.0979,0.10895,0.102,0.2238442822384428
0.0564,0.0736,0.0645,0.04813,0.0551,0.03717,0.0659,0.075,0.0812,0.083,0.1422,0.08215,0.07886,0.05667,0.04813,0.06714,0.05856,0.0418,0.04404,0.02795,0.03204,0.04944,0.0802,0.08295,0.1572,0.09656,0.1085,0.10547,0.23925385239253852
0.07135,0.07294,0.06946,0.04068,0.04538,0.03723,0.08044,0.06323,0.06384,0.07196,0.1659,0.09985,0.07263,0.04507,0.05743,0.06934,0.05624,0.03482,0.04495,0.01458,0.05,0.0634,0.05743,0.0738,0.1819,0.11426,0.10803,0.0738,0.0
