oktmo,year,name,clust,saldo,popsize,avgemployers,avgsalary,shoparea,foodseats,retailturnover,livarea,sportsvenue,servicesnum,roadslen,livestock,harvest,agrprod,hospitals,beforeschool,factoriescap
1512000,2022,Залесовский муниципальный округ,0,-0.1577669902912621,0.1140519688222216,0.2732213761672942,0.3559342205456235,0.5578468341419093,0.2392525000858555,0.2390661650466016,0.4446177847113885,0.2751400149103264,0.4994735084880705,0.3440544428874567,0.0379073377460572,0.1304834591401613,0.1003065414020838,0.3237229370521612,0.3595244710615926,0.0135423775767183
1602000,2014,Алтайский муниципальный район,0,0.2657766990291262,0.2280248508334871,0.3824765706782181,0.3784400462333694,0.3695993101999669,0.6284805770637145,0.2186263951326015,0.3244929797191888,0.4699141707542258,0.3799397108002449,0.3820032175732795,0.1487442043401584,0.2633026412028313,0.1343402778166452,0.2125168599946048,0.3596491664348075,0.04371280259746
1602000,2015,Алтайский муниципальный район,0,-0.0643203883495145,0.2299756588370723,0.3449716198065054,0.3393734065443598,0.4068482281903678,0.6713241381099595,0.1826012543967012,0.3307332293291732,0.4592719282336486,0.4180008406251194,0.3787628097057441,0.1419594762007313,0.2566087883042133,0.134295965115678,0.2107141492491689,0.3616840958035206,0.0399917079947579
1602000,2016,Алтайский муниципальный район,0,-0.0169902912621359,0.2292638775384669,0.3425336995905698,0.3381826330435185,0.4093593842994289,0.7024924382378638,0.2069258265088173,0.3369734789391576,0.370561274893516,0.3830629019207018,0.3799387310390583,0.1457728600094258,0.3052938829832213,0.1388743628105284,0.2013031812955155,0.3369993831000039,0.0415713328424465
1602000,2017,Алтайский муниципальный район,0,-0.0509708737864077,0.2286663327445759,0.335461334195362,0.3447967497618293,0.4266676939258984,0.6338953555554253,0.2346801064811701,0.343213728549142,0.3715296157855595,0.4203942817615863,0.2826013020981014,0.1490556138187656,0.2679458038912648,0.1224762101605542,0.1917377603566213,0.3541271457296974,0.0396622630586868
1602000,2018,Алтайский муниципальный район,0,0.0849514563106796,0.2274712431567939,0.3056025519775618,0.3809483055273498,0.3774812155864447,0.8067917975404326,0.2159394160115615,0.3494539781591264,0.3802109574700774,0.3339085048116957,0.2984924911069765,0.1407258937926286,0.2553158661493053,0.1199475071776428,0.1927451131885961,0.335723282440661,0.0481171280171413
1602000,2019,Алтайский муниципальный район,0,0.1844660194174757,0.2272339827239255,0.2921770315767547,0.3979932716568545,0.3941497706421735,0.8085370771157531,0.2873413706706664,0.3556942277691108,0.2391430449746703,0.2872522354134172,0.2988041542517187,0.1388289338944139,0.2714798616380107,0.1249323194135542,0.1929463629684055,0.3360738191445512,0.0326927618706967
1602000,2020,Алтайский муниципальный район,0,0.4733009708737864,0.2279369765990913,0.2974003868387136,0.4081504623044387,0.4022281440862666,0.7961422726815008,0.3133646969096713,0.358814352574103,0.2384054898029993,0.265539663569657,0.2978825947336133,0.1363983347156706,0.2423471847589723,0.1287608020988601,0.1923512857087782,0.3271895931847277,0.0309686141843749
1602000,2021,Алтайский муниципальный район,0,0.395631067961165,0.22981748521516,0.2862156744967757,0.3899364849368831,0.4113519613677517,0.4695807730826123,0.3038186412817868,0.3634945397815913,0.236454708828815,0.2633668540256694,0.2965030892827041,0.1359008129345343,0.3313900070265057,0.1393894434121348,0.1706955225021985,0.3257097882941008,0.0303135308062845
1602000,2022,Алтайский муниципальный район,0,0.3046116504854368,0.2303183683512157,0.2781965699440488,0.3599412100836678,0.3890823428451794,0.4730135440081134,0.2920282849023766,0.3728549141965678,0.2425866914574052,0.2885582262919157,0.2951698019740431,0.13222241243873,0.3007470824205416,0.123882036245332,0.1502861503243037,0.317234874537021,0.0425055641816537
1603000,2014,Баевский муниципальный район,4,-0.2196601941747573,0.0873997135299958,0.389025836457846,0.3687739626133204,0.3878543319738937,0.0774660766290393,0.0964371692789362,0.4118564742589704,0.4991574219092961,0.7468384833657304,0.4668735658263709,0.2333576621156646,0.1440216865219102,0.1893206047868949,0.3432334606877136,0.2991290353420544,0.0428073381671431
1603000,2015,Баевский муниципальный район,4,-0.1893203883495145,0.0852204325169816,0.3764849688512064,0.3358593718239279,0.3608714629818616,0.0794470610592312,0.1035015974585407,0.421216848673947,0.4221111366072284,0.7659368483765266,0.4788125887511946,0.2205499885378347,0.1080853769056575,0.2982454858977643,0.2978552278820375,0.3067784476708675,0.0254521965709377
1603000,2016,Баевский муниципальный район,4,-0.1322815533980582,0.0835771843337814,0.3204722113414019,0.3470790558085263,0.3701952526464241,0.0810091050522999,0.1103302897119441,0.4258970358814353,0.4304104513528441,0.6389969508989591,0.4882267359593192,0.213575379921319,0.1425582062648582,0.3574757785876287,0.3037114919566817,0.3786649246400438,0.017657297081953
1603000,2017,Баевский муниципальный район,4,-0.0764563106796116,0.082267858241285,0.3109046296315897,0.3526459291335643,0.3956427987640895,0.0249389083578497,0.126389228373207,0.4321372854914196,0.3070127666232387,0.5626112653991313,0.4959970610669819,0.2121699541498532,0.1802747215286247,0.2710999903438443,0.2524460585345012,0.3704746685317601,0.0151213459220227
1603000,2018,Баевский муниципальный район,4,-0.1711165048543689,0.0811782177347779,0.2894285857666557,0.404723601147432,0.3899736073837574,0.0353831223278485,0.1111991368244002,0.4430577223088924,0.3394186291161125,0.4678261287917057,0.502654739739022,0.2057266564834239,0.1219595323249296,0.2705837145592951,0.2558345962329508,0.3762949941224919,0.023846992026964
1603000,2019,Баевский муниципальный район,2,-0.1432038834951456,0.0792449845780718,0.305745347831791,0.4101261564339781,0.4039836204490849,0.0517804524387202,0.1039117613126588,0.4539781591263651,0.3476989682606617,0.4492866119612627,0.5149173304179513,0.1860192280923063,0.1444908766840064,0.2823604406090742,0.2620758483033932,0.3733203405382777,0.018532916353583
1603000,2020,Баевский муниципальный район,4,-0.2075242718446601,0.0776544609355091,0.3007339299429268,0.4383748912126756,0.4032897110397024,0.0528410229820503,0.1189690240199216,0.4695787831513261,0.3942450675536755,0.45848892912376,0.5254639001594529,0.1731306100698941,0.1415435094875253,0.3435332179641314,0.2674437026140093,0.2994575547497903,0.0299091960682778
1603000,2022,Баевский муниципальный район,4,-0.1565533980582524,0.0729444019718978,0.3016634312783751,0.3762268384077736,0.4201011726455751,0.0450023968285631,0.1245042577933182,0.5039001560062403,0.4197016819626347,0.4392844235634261,0.5593933846174057,0.1713905412733394,0.1943072888056436,0.3790511471936534,0.2847126852186483,0.283896154882777,0.0201108649561625
1604000,2015,Бийский муниципальный район,1,-0.1152912621359223,0.287911141574179,0.4152623075283971,0.3515033489000968,0.2345966062298102,0.1827833060732742,0.1002934575026324,0.3712948517940718,0.3030533340440641,0.1319062928146068,0.4295852683217671,0.9429968447830388,0.2501611437679798,0.2015674504252211,0.2564766206812355,0.2994177775387803,0.1079368714258639
1604000,2016,Бийский муниципальный район,1,-0.1116504854368932,0.2861448694628248,0.3842539983111384,0.3424338685995401,0.2440254181897932,0.1839115634365616,0.0961024977775964,0.374414976599064,0.2968996610254532,0.1410155356966154,0.4322369478025482,0.9399340598363172,0.2906240205412334,0.2109022609546217,0.2580597610785247,0.3534405336297693,0.0927869930188629
1605000,2014,Благовещенский муниципальный район,0,-0.3555825242718446,0.2587984077188727,0.5696758873511938,0.4537910298041869,0.5805293393060291,0.2084979450346263,0.1428827976148597,0.3837753510140406,0.2750388446600966,0.5823929766580271,0.1349585576743773,0.1756078094302576,0.1403357587654572,0.1171335304396292,0.2139961291636956,0.3572914730916318,0.2692749416509709
1605000,2015,Благовещенский муниципальный район,0,-0.3264563106796116,0.2559600699478905,0.5646229079250968,0.4184432643604826,0.5897720456438612,0.2011912698145891,0.1403420400651394,0.390015600624025,0.2810789482845991,0.6120342396777443,0.1364551113041776,0.1690989390691505,0.1356409527056116,0.1285252008891286,0.2163691293600659,0.3738865934068949,0.2959649491106304
1605000,2016,Благовещенский муниципальный район,5,-0.0716019417475728,0.2525417622298965,0.5538082727311856,0.4259401447080591,0.6270633931403333,0.2039145171077404,0.1675537656041446,0.3931357254290172,0.2848835243270052,0.6156191161062591,0.1383021149680951,0.1710720979950665,0.1587052202166216,0.1463920938181369,0.2192978182956957,0.3917514948846663,0.3393689230085192
1605000,2017,Благовещенский муниципальный район,5,-0.0533980582524271,0.2512851606780376,0.5326611498858934,0.4458648962364647,0.629984305612978,0.20493423231079,0.2877329546611181,0.3962558502340094,0.2863081411957547,0.6706493526678169,0.1389937222712297,0.1637706875867382,0.1337827247935575,0.1416706433760307,0.2203944607637431,0.3904250421240564,0.3099384933153294
1605000,2018,Благовещенский муниципальный район,5,-0.3385922330097087,0.2500988585136952,0.5005618397571067,0.4829020475831105,0.6685250241604559,0.2682524353856292,0.297815947748059,0.4024960998439938,0.3152087041768548,0.6501040410073824,0.1477684452666976,0.1389234536947868,0.1259962028938573,0.1353134534952822,0.2214398650785285,0.3845744652373681,0.2812439906277047
