oktmo,name,year,saldo,whereabouts
41618416,Веревское,2012,11.0,С другими зарубежными странами
41618416,Веревское,2012,240.0,Внешняя (для региона)  миграция
41618416,Веревское,2013,317.0,"Миграция, всего"
41618416,Веревское,2013,219.0,В пределах России
41618416,Веревское,2013,219.0,Межрегиональная
41618416,Веревское,2013,98.0,Международная
41618416,Веревское,2013,94.0,Со странами СНГ
41618416,Веревское,2013,4.0,С другими зарубежными странами
41618416,Веревское,2013,317.0,Внешняя (для региона)  миграция
41618416,Веревское,2014,47.0,"Миграция, всего"
41618416,Веревское,2014,9.0,Внутрирегиональная
41618416,Веревское,2014,48.0,Международная
41618416,Веревское,2014,44.0,Со странами СНГ
41618416,Веревское,2014,4.0,С другими зарубежными странами
41618416,Веревское,2014,38.0,Внешняя (для региона)  миграция
41618416,Веревское,2015,18.0,"Миграция, всего"
41618416,Веревское,2015,73.0,В пределах России
41618416,Веревское,2015,31.0,Внутрирегиональная
41618416,Веревское,2015,42.0,Межрегиональная
41618416,Веревское,2016,42.0,"Миграция, всего"
41618416,Веревское,2016,33.0,В пределах России
41618416,Веревское,2016,15.0,Внутрирегиональная
41618416,Веревское,2016,18.0,Межрегиональная
41618416,Веревское,2016,9.0,Международная
41618416,Веревское,2016,14.0,Со странами СНГ
41618416,Веревское,2016,27.0,Внешняя (для региона)  миграция
41618416,Веревское,2017,11.0,"Миграция, всего"
41618416,Веревское,2017,0.0,Межрегиональная
41618416,Веревское,2017,27.0,Международная
41618416,Веревское,2017,26.0,Со странами СНГ
41618416,Веревское,2017,1.0,С другими зарубежными странами
41618416,Веревское,2017,27.0,Внешняя (для региона)  миграция
41618416,Веревское,2018,33.0,"Миграция, всего"
41618416,Веревское,2018,1.0,В пределах России
41618416,Веревское,2018,24.0,Межрегиональная
41618416,Веревское,2018,32.0,Международная
41618416,Веревское,2018,33.0,Со странами СНГ
41618416,Веревское,2018,56.0,Внешняя (для региона)  миграция
41618416,Веревское,2019,9.0,С другими зарубежными странами
41618416,Веревское,2020,2.0,С другими зарубежными странами
