oktmo,name,year,goodcompincome
36740000,Тольятти,2010,13999815.0
36740000,Тольятти,2011,29064597.0
36740000,Тольятти,2012,26601665.0
36740000,Тольятти,2013,25738630.0
36740000,Тольятти,2014,28589655.0
36740000,Тольятти,2015,41714840.0
36740000,Тольятти,2016,18436161.0
36740000,Тольятти,2018,30949769.0
36740000,Тольятти,2019,32108929.0
36740000,Тольятти,2020,26493128.0
36740000,Тольятти,2021,118545126.0
36740000,Тольятти,2022,136910265.0
36750000,Чапаевск,2009,548080.0
36750000,Чапаевск,2010,438945.0
36750000,Чапаевск,2011,592622.0
36750000,Чапаевск,2012,697018.0
36750000,Чапаевск,2013,963328.0
36750000,Чапаевск,2014,592730.0
36750000,Чапаевск,2015,784900.0
36750000,Чапаевск,2016,488343.0
36750000,Чапаевск,2018,882153.0
36750000,Чапаевск,2019,1236272.0
36750000,Чапаевск,2020,1293861.0
36750000,Чапаевск,2021,1141670.0
36750000,Чапаевск,2022,3197092.0
37516000,Куртамышский муниципальный округ,2022,283445.0
37602000,Альменевский муниципальный район,2010,3104.0
37602000,Альменевский муниципальный район,2011,10677.0
37602000,Альменевский муниципальный район,2012,0.0
37602000,Альменевский муниципальный район,2013,6805.0
37602000,Альменевский муниципальный район,2014,2634.0
37602000,Альменевский муниципальный район,2015,4017.0
37602404,Альменевский сельсовет,2010,85.0
37602404,Альменевский сельсовет,2011,785.0
37602404,Альменевский сельсовет,2015,4017.0
37602442,Шариповский сельсовет,2010,3019.0
37602442,Шариповский сельсовет,2011,9892.0
37604000,Белозерский муниципальный район,2010,255.0
37604000,Белозерский муниципальный район,2011,823.0
37604000,Белозерский муниципальный район,2012,9433.0
37604408,Белозерский сельсовет,2010,0.0
37604408,Белозерский сельсовет,2011,0.0
37604452,Першинский сельсовет,2010,255.0
37604452,Першинский сельсовет,2011,540.0
37604463,Рычковский сельсовет,2011,283.0
37606000,Варгашинский муниципальный район,2010,65613.0
37606000,Варгашинский муниципальный район,2011,140611.0
37606000,Варгашинский муниципальный район,2012,23089.0
37606000,Варгашинский муниципальный район,2014,39330.0
37606000,Варгашинский муниципальный район,2015,40657.0
37606000,Варгашинский муниципальный район,2016,19103.0
37606000,Варгашинский муниципальный район,2017,43007.0
37606151,Варгашинский поссовет,2010,64670.0
37606151,Варгашинский поссовет,2011,140611.0
37606151,Варгашинский поссовет,2015,40657.0
37606151,Варгашинский поссовет,2016,19103.0
37606413,Верхнесуерский сельсовет,2010,943.0
37608000,Далматовский муниципальный район,2010,41980.0
37608000,Далматовский муниципальный район,2011,43236.0
